arquivo,nome,tipo,versao_detectada,faixa_versao,linhas,tamanho_bytes,titulo,primeiras_linhas
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V116.md,ESTRUTURA_REPOSITORIO_V116.md,estrutura_repositorio,116,V091_V120,19,783,Estrutura repositório V116,# Estrutura repositório V116 | ## Arquivos centrais alterados na V116 | - `nucleo/motor_recomendacao_pagamentos_switching_v1.py` | - `scripts/diagnostico/inspecionar_motor_recomendacao_pagamentos_switching_v1.py` | - `nucleo/identidade_baseline.py` | - `scripts/diagnostico/verificar_release_baseline.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V117.md,ESTRUTURA_REPOSITORIO_V117.md,estrutura_repositorio,117,V091_V120,21,869,Estrutura repositório V117,# Estrutura repositório V117 | ## Arquivos centrais alterados na V117 | - `nucleo/planejador_switching_temporal_v1.py` | - `nucleo/alocador_pagamentos_terminal_v1.py` | - `nucleo/simulador_central_eventos_v1.py` | - `nucleo/avaliador_cenarios_conjuntos_v1.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V118.md,ESTRUTURA_REPOSITORIO_V118.md,estrutura_repositorio,118,V091_V120,17,790,Estrutura repositório V118,# Estrutura repositório V118 | ## Arquivos centrais alterados na V118 | - `nucleo/planejador_switching_temporal_v1.py` | - `nucleo/alocador_pagamentos_terminal_v1.py` | - `nucleo/simulador_central_eventos_v1.py` | - `scripts/diagnostico/inspecionar_integracao_funcional_minima_v117.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V119.md,ESTRUTURA_REPOSITORIO_V119.md,estrutura_repositorio,119,V091_V120,15,631,Estrutura repositório V119,# Estrutura repositório V119 | ## Arquivos centrais alterados na V119 | - `nucleo/planejador_switching_temporal_v1.py` | - `nucleo/simulador_central_eventos_v1.py` | - `nucleo/alocador_pagamentos_terminal_v1.py` | - `scripts/diagnostico/inspecionar_integracao_funcional_minima_v117.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V120.md,ESTRUTURA_REPOSITORIO_V120.md,estrutura_repositorio,120,V091_V120,20,863,Estrutura repositório V120,# Estrutura repositório V120 | ## Arquivos centrais alterados na V120 | - `nucleo/planejador_switching_temporal_v1.py` | - `nucleo/simulador_central_eventos_v1.py` | - `scripts/diagnostico/inspecionar_integracao_funcional_minima_v117.py` | - `scripts/inspecionar_integracao_funcional_minima_v117.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V121.md,ESTRUTURA_REPOSITORIO_V121.md,estrutura_repositorio,121,V121_V150,20,895,Estrutura repositório V121,# Estrutura repositório V121 | ## Arquivos centrais alterados na V121 | - `nucleo/planejador_switching_temporal_v1.py` | - `nucleo/simulador_central_eventos_v1.py` | - `scripts/diagnostico/inspecionar_integracao_funcional_minima_v117.py` | - `scripts/inspecionar_integracao_funcional_minima_v117.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V122.md,ESTRUTURA_REPOSITORIO_V122.md,estrutura_repositorio,122,V121_V150,18,820,Estrutura repositório V122,# Estrutura repositório V122 | ## Arquivos centrais alterados na V122 | - `README.md` | - `nucleo/identidade_baseline.py` | - `scripts/diagnostico/verificar_release_baseline.py` | - `scripts/diagnostico/inspecionar_planejador_switching_temporal_horizonte_longo_v122.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V123.md,ESTRUTURA_REPOSITORIO_V123.md,estrutura_repositorio,123,V121_V150,3,133,Estrutura V123,"# Estrutura V123 | Adicionados `config/`, `nucleo/ranking_carteira_estabilizado.py` e scripts diagnósticos do ranking Carteira-only."
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V124.md,ESTRUTURA_REPOSITORIO_V124.md,estrutura_repositorio,124,V121_V150,9,595,Estrutura V124,# Estrutura V124 | Arquivos centrais adicionados nesta derivação: | - `scripts/diagnostico/inspecionar_simulacao_central_controlada_horizonte_longo_v124.py` | - `scripts/inspecionar_simulacao_central_controlada_horizonte_longo_v124.py` | - `relatorios/atuais/SIMULACAO_CENTRAL_CONTROLADA_HORIZONTE_LONGO_V124.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V125.md,ESTRUTURA_REPOSITORIO_V125.md,estrutura_repositorio,125,V121_V150,7,382,Estrutura V125,"# Estrutura V125 | Arquivos centrais adicionados nesta derivação: | - `relatorios/atuais/AUDITORIA_MULTIHORIZONTE_CENARIOS_TEMPO_V125.md` | A V125 não altera o ranking Carteira-only nem o simulador central. Ela amplia a auditoria do cenário conjunto para uma grade multihorizonte mais rica, reduzindo o risco de inferir política de switching a partir de poucos recortes de tempo."
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V126.md,ESTRUTURA_REPOSITORIO_V126.md,estrutura_repositorio,126,V121_V150,11,544,Estrutura do repositório V126,# Estrutura do repositório V126 | Adições centrais: | - `scripts/diagnostico/inspecionar_grade_diaria_switching_v126.py` | - `scripts/diagnostico/consolidar_grade_diaria_switching_v126.py` | - `scripts/inspecionar_grade_diaria_switching_v126.py` | - `scripts/consolidar_grade_diaria_switching_v126.py` | - `relatorios/atuais/AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V126.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V127.md,ESTRUTURA_REPOSITORIO_V127.md,estrutura_repositorio,127,V121_V150,8,578,Estrutura do repositório V127,# Estrutura do repositório V127 | Mudanças centrais da V127: | - `nucleo/planejador_switching_temporal_v1.py`: inclui fontes não aportadas disponíveis e mantém apenas ações integrais; | - `nucleo/simulador_central_eventos_v1.py`: suporta aporte de não aportado como evento temporal integral; | - `scripts/diagnostico/inspecionar_grade_diaria_switching_v127.py`: avalia grade diária integral individual e agrupada com todas as combinações entre as melhores fontes do dia; | - `scripts/diagnostico/consolidar_grade_diaria_switching_v127.py`: consolida blocos da grade diária.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V128.md,ESTRUTURA_REPOSITORIO_V128.md,estrutura_repositorio,128,V121_V150,8,449,Estrutura do repositório V128,# Estrutura do repositório V128 | Mudanças centrais da V128: | - continuação dos chunks da grade diária integral `V127` até 120 dias auditados; | - criação de `scripts/diagnostico/consolidar_grade_diaria_switching_v128.py` para consolidar a janela ampliada com dias sem cenários; | - criação de `relatorios/atuais/AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V128.md`; | - criação de `saidas/operacional/grade_diaria_switching_v128_consolidado.json`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V129.md,ESTRUTURA_REPOSITORIO_V129.md,estrutura_repositorio,129,V121_V150,3,211,Estrutura do repositório V129,# Estrutura do repositório V129 | A V129 adiciona a auditoria `AUDITORIA_PARAMETROS_PRODUTOS_SWITCHING_V129.md` e propaga metadados de aplicação mínima/máxima do ranking Carteira-only para o fluxo temporal.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V130.md,ESTRUTURA_REPOSITORIO_V130.md,estrutura_repositorio,130,V121_V150,3,236,Estrutura do repositório V130,"# Estrutura do repositório V130 | A V130 adiciona os diagnósticos `inspecionar_grade_diaria_parametrizada_v130.py` e `consolidar_grade_diaria_parametrizada_v130.py`, além do relatório `AVALIACAO_DIARIA_PARAMETRIZADA_JANELA_V130.md`."
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V131.md,ESTRUTURA_REPOSITORIO_V131.md,estrutura_repositorio,131,V121_V150,9,329,Estrutura do repositório — V131,# Estrutura do repositório — V131 | A V131 adiciona: | - `relatorios/atuais/AUDITORIA_CIRURGICA_BLOCO_8500_PICPAY_V131.md` | - `scripts/diagnostico/inspecionar_auditoria_cirurgica_bloco_8500_picpay_v131.py` | - `saidas/operacional/auditoria_cirurgica_bloco_8500_picpay_v131.json`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V132.md,ESTRUTURA_REPOSITORIO_V132.md,estrutura_repositorio,132,V121_V150,10,415,Estrutura do repositório V132,# Estrutura do repositório V132 | Novos artefatos principais: | - `nucleo/comparador_hibrido_switching_v1.py` | - `scripts/diagnostico/inspecionar_comparador_hibrido_switching_v132.py` | - `relatorios/atuais/COMPARADOR_HIBRIDO_SWITCHING_V132.md` | - `saidas/operacional/comparador_hibrido_switching_v132.json`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V133.md,ESTRUTURA_REPOSITORIO_V133.md,estrutura_repositorio,133,V121_V150,7,348,Estrutura do repositório V133,# Estrutura do repositório V133 | Arquivos novos principais: | - `nucleo/comparador_hibrido_switching_v1.py` já existente e agora integrado ao fluxo oficial; | - `scripts/diagnostico/inspecionar_grade_diaria_hibrida_v133.py`; | - `scripts/diagnostico/consolidar_grade_diaria_hibrida_v133.py`; | - `relatorios/atuais/GRADE_DIARIA_OFICIAL_HIBRIDA_V133.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V134.md,ESTRUTURA_REPOSITORIO_V134.md,estrutura_repositorio,134,V121_V150,3,175,Estrutura do repositório V134,# Estrutura do repositório V134 | A V134 mantém a estrutura da V133 e adiciona os scripts/artefatos da expansão do fluxo oficial híbrido para o horizonte após 2026-05-20.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V135.md,ESTRUTURA_REPOSITORIO_V135.md,estrutura_repositorio,135,V121_V150,8,345,Estrutura do repositório V135,# Estrutura do repositório V135 | A V135 mantém a estrutura funcional da V134 e adiciona apenas a camada documental de fechamento da frente temporal: | - `relatorios/atuais/AUDITORIA_FECHAMENTO_FRENTE_TEMPORAL_V135.md` | - `saidas/operacional/auditoria_fechamento_frente_temporal_v135.json` | Não há mudança de lógica econômica nesta versão.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V136.md,ESTRUTURA_REPOSITORIO_V136.md,estrutura_repositorio,136,V121_V150,9,430,Estrutura do repositório V136,# Estrutura do repositório V136 | Artefatos centrais adicionados na V136: | - `scripts/diagnostico/inspecionar_ativacao_lotes_nao_aportados_futuros_v136.py` | - `scripts/diagnostico/inspecionar_grade_diaria_hibrida_v136.py` | - `scripts/diagnostico/consolidar_grade_diaria_hibrida_v136.py` | - `relatorios/atuais/AUDITORIA_ATIVACAO_LOTES_NAO_APORTADOS_FUTUROS_V136.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V137.md,ESTRUTURA_REPOSITORIO_V137.md,estrutura_repositorio,137,V121_V150,11,456,ESTRUTURA REPOSITÓRIO V137,# ESTRUTURA REPOSITÓRIO V137 | Arquivos centrais alterados nesta versão: | - `nucleo/alocador_pagamentos_terminal_v1.py` | - `scripts/diagnostico/inspecionar_alocador_pagamentos_terminal_v137.py` | - `scripts/inspecionar_alocador_pagamentos_terminal_v137.py` | - `relatorios/atuais/ALOCADOR_PAGAMENTOS_TERMINAL_V137.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V138.md,ESTRUTURA_REPOSITORIO_V138.md,estrutura_repositorio,138,V121_V150,6,301,ESTRUTURA REPOSITORIO V138,# ESTRUTURA REPOSITORIO V138 | - `nucleo/fluxo_pagamentos_terminal_v138.py` | - `scripts/diagnostico/inspecionar_fluxo_pagamentos_terminal_recorte_curto_v138.py` | - `scripts/inspecionar_fluxo_pagamentos_terminal_recorte_curto_v138.py` | - `relatorios/atuais/FLUXO_PAGAMENTOS_TERMINAL_RECORTE_CURTO_V138.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V140.md,ESTRUTURA_REPOSITORIO_V140.md,estrutura_repositorio,140,V121_V150,14,665,Estrutura do repositório — V140,# Estrutura do repositório — V140 | A V140 mantém a reorganização da V139 e adiciona uma formalização explícita da trilha: | - `nucleo/pagamentos/modelos_script1/` | Arquivos novos desta etapa: | - `nucleo/pagamentos/modelos_script1/contrato_modelos_script1.py` | - `nucleo/pagamentos/modelos_script1/registro_modelos_script1.py`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V55.md,ESTRUTURA_REPOSITORIO_V55.md,estrutura_repositorio,55,V031_V060,29,819,Estrutura oficial do repositório V55,# Estrutura oficial do repositório V55 | ## Código-fonte e execução | - `aplicacao/console/` → ponto de entrada canônico do console | - `aplicacao/principal.py` → wrapper de compatibilidade | - `nucleo/` → motor e camadas centrais
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V58.md,ESTRUTURA_REPOSITORIO_V58.md,estrutura_repositorio,58,V031_V060,49,1636,Estrutura oficial do repositório V58,# Estrutura oficial do repositório V58 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V59.md,ESTRUTURA_REPOSITORIO_V59.md,estrutura_repositorio,59,V031_V060,52,1669,Estrutura oficial do repositório V59,# Estrutura oficial do repositório V59 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V60.md,ESTRUTURA_REPOSITORIO_V60.md,estrutura_repositorio,60,V031_V060,57,1917,Estrutura oficial do repositório V60,# Estrutura oficial do repositório V60 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V61.md,ESTRUTURA_REPOSITORIO_V61.md,estrutura_repositorio,61,V061_V090,59,2135,Estrutura oficial do repositório V61,# Estrutura oficial do repositório V61 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V62.md,ESTRUTURA_REPOSITORIO_V62.md,estrutura_repositorio,62,V061_V090,61,2389,Estrutura oficial do repositório V62,# Estrutura oficial do repositório V62 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V63.md,ESTRUTURA_REPOSITORIO_V63.md,estrutura_repositorio,63,V061_V090,61,2388,Estrutura oficial do repositório V63,# Estrutura oficial do repositório V63 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V64.md,ESTRUTURA_REPOSITORIO_V64.md,estrutura_repositorio,64,V061_V090,61,2388,Estrutura oficial do repositório V64,# Estrutura oficial do repositório V64 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V65.md,ESTRUTURA_REPOSITORIO_V65.md,estrutura_repositorio,65,V061_V090,62,2496,Estrutura oficial do repositório V65,# Estrutura oficial do repositório V65 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V66.md,ESTRUTURA_REPOSITORIO_V66.md,estrutura_repositorio,66,V061_V090,63,2647,Estrutura oficial do repositório V66,# Estrutura oficial do repositório V66 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V67.md,ESTRUTURA_REPOSITORIO_V67.md,estrutura_repositorio,67,V061_V090,63,2647,Estrutura oficial do repositório V67,# Estrutura oficial do repositório V67 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V68.md,ESTRUTURA_REPOSITORIO_V68.md,estrutura_repositorio,68,V061_V090,63,2613,Estrutura oficial do repositório V68,# Estrutura oficial do repositório V68 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis` e `fontes_elegiveis_pagamento` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V69.md,ESTRUTURA_REPOSITORIO_V69.md,estrutura_repositorio,69,V061_V090,65,2847,Estrutura oficial do repositório V69,"# Estrutura oficial do repositório V69 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis`, `fontes_elegiveis_pagamento` e `saldo_disponivel_geral` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V71.md,ESTRUTURA_REPOSITORIO_V71.md,estrutura_repositorio,71,V061_V090,67,3110,Estrutura oficial do repositório V71,"# Estrutura oficial do repositório V71 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis`, `fontes_elegiveis_pagamento` e `saldo_disponivel_geral e decisao_local_v1 com proxy econômico v2` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V72.md,ESTRUTURA_REPOSITORIO_V72.md,estrutura_repositorio,72,V061_V090,67,3110,Estrutura oficial do repositório V72,"# Estrutura oficial do repositório V72 | ## Orquestração canônica | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis`, `fontes_elegiveis_pagamento` e `saldo_disponivel_geral e decisao_local_v1 com proxy econômico v3` | - `nucleo/identidade_baseline.py` → versão e nomes-base dos artefatos | - `nucleo/config_utils.py` → leitura compartilhada do config"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V73.md,ESTRUTURA_REPOSITORIO_V73.md,estrutura_repositorio,73,V061_V090,33,1588,Estrutura oficial do repositório V73,"# Estrutura oficial do repositório V73 | ## Núcleo | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis`, `fontes_elegiveis_pagamento`, `saldo_disponivel_geral` e `decisao_local_v1`; | - `nucleo/identidade_baseline.py` → identidade da baseline e nomes canônicos de artefatos; | - `nucleo/caixa_recebidos_auditaveis.py` → contrato mínimo da F1 + materialização de `recebido_auditavel`, `fonte_elegivel_pagamento`, `saldo_disponivel_geral`, `decisao_local_v1` e auditoria comparativa `proxy v2 vs v3`."
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V74.md,ESTRUTURA_REPOSITORIO_V74.md,estrutura_repositorio,74,V061_V090,34,1691,Estrutura oficial do repositório V74,"# Estrutura oficial do repositório V74 | ## Núcleo | - `nucleo/contexto_baseline.py` → montagem central da baseline e derivação de `recebidos_auditaveis`, `fontes_elegiveis_pagamento`, `saldo_disponivel_geral` e `decisao_local_v1`; | - `nucleo/identidade_baseline.py` → identidade da baseline e nomes canônicos de artefatos; | - `nucleo/caixa_recebidos_auditaveis.py` → contrato mínimo da F1 + materialização de `recebido_auditavel`, `fonte_elegivel_pagamento`, `saldo_disponivel_geral`, `decisao_local_v1` e auditoria comparativa `proxy v2 vs v3`."
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V75.md,ESTRUTURA_REPOSITORIO_V75.md,estrutura_repositorio,75,V061_V090,45,1782,Estrutura do repositório V75,# Estrutura do repositório V75 | ## Núcleo da baseline | - `nucleo/contexto_baseline.py` — montagem central da baseline | - `nucleo/identidade_baseline.py` — identidade da V75 e nomes-base de artefatos | - `nucleo/caixa_recebidos_auditaveis.py` — estruturas materializadas da F1 | - `nucleo/replay_passado_controlado.py` — replay mínimo observável do passado
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V76.md,ESTRUTURA_REPOSITORIO_V76.md,estrutura_repositorio,76,V061_V090,47,1947,Estrutura do repositório V76,# Estrutura do repositório V76 | ## Núcleo da baseline | - `nucleo/contexto_baseline.py` — montagem central da baseline | - `nucleo/identidade_baseline.py` — identidade da V76 e nomes-base de artefatos | - `nucleo/caixa_recebidos_auditaveis.py` — estruturas materializadas da F1 | - `nucleo/replay_passado_controlado.py` — replay mínimo observável do passado
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V77.md,ESTRUTURA_REPOSITORIO_V77.md,estrutura_repositorio,77,V061_V090,54,2152,Estrutura do repositório V77,# Estrutura do repositório V77 | ## Núcleo da baseline | - `nucleo/contexto_baseline.py` — montagem central da baseline | - `nucleo/identidade_baseline.py` — identidade da V77 e nomes-base de artefatos | - `nucleo/caixa_recebidos_auditaveis.py` — estruturas materializadas da F1 | - `nucleo/replay_passado_controlado.py` — replay mínimo observável do passado
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V78.md,ESTRUTURA_REPOSITORIO_V78.md,estrutura_repositorio,78,V061_V090,60,2340,Estrutura do repositório V78,# Estrutura do repositório V78 | ## Núcleo da baseline | - `nucleo/contexto_baseline.py` — montagem central da baseline | - `nucleo/identidade_baseline.py` — identidade da V78 e nomes-base de artefatos | - `nucleo/caixa_recebidos_auditaveis.py` — estruturas materializadas da F1 | - `nucleo/replay_passado_controlado.py` — replay mínimo observável do passado
